Image Name, Time, UTM Zone, Easting (m), Northing (m), Altitude (m), Relative Altitude (m), Roll (rad), Pitch (rad), Yaw (rad)
197.jpg, 1479401073.43, 17, 537415.827596, 537415.827596, 543.09, 14.58, 0.0325539952323, -0.00512436757143, 0.339651262311
198.jpg, 1479401073.9, 17, 537415.726088, 537415.726088, 543.1, 14.59, 0.0323385661828, -0.00560522315506, 0.339901211364
199.jpg, 1479401074.22, 17, 537415.648872, 537415.648872, 543.1, 14.59, 0.0319721513488, -0.00481211576886, 0.339511068868
200.jpg, 1479401074.6, 17, 537415.555552, 537415.555552, 543.115496341, 14.6054963411, 0.0318861983522, -0.00444722668197, 0.339631699981
201.jpg, 1479401074.97, 17, 537415.43105, 537415.43105, 543.12, 14.61, 0.0319268945483, -0.00460312710997, 0.339187084842
202.jpg, 1479401075.33, 17, 537415.422773, 537415.422773, 543.108211974, 14.5982119737, 0.0318499182868, -0.00448635549283, 0.339300221465
203.jpg, 1479401075.65, 17, 537415.465174, 537415.465174, 543.1, 14.59, 0.0317711029396, -0.00461532686179, 0.338793254594
204.jpg, 1479401076.1, 17, 537415.47117, 537415.47117, 543.100511072, 14.5905110719, 0.0317030645151, -0.00454228236457, 0.338581884565
205.jpg, 1479401076.52, 17, 537415.426036, 537415.426036, 543.11, 14.6, 0.0315456452282, -0.0046630696551, 0.338144094435
206.jpg, 1479401076.91, 17, 537415.409097, 537415.409097, 543.11, 14.6, 0.0313470193127, -0.00489830895575, 0.337824523848
207.jpg, 1479401077.29, 17, 537415.409459, 537415.409459, 543.11, 14.6, 0.0314252496132, -0.00488425642177, 0.337657544959
208.jpg, 1479401077.74, 17, 537415.42516, 537415.42516, 543.108497061, 14.5984970608, 0.031190368573, -0.00479929412898, 0.337482308901
209.jpg, 1479401078.14, 17, 537415.402744, 537415.402744, 543.101620058, 14.5916200584, 0.030941434943, -0.00470753920371, 0.33741482317
210.jpg, 1479401078.52, 17, 537415.416212, 537415.416212, 543.111370895, 14.6013708947, 0.0310857968788, -0.00469171245481, 0.337269835303
211.jpg, 1479401078.87, 17, 537415.385206, 537415.385206, 543.13, 14.62, 0.0310817115858, -0.00464392986945, 0.337222857077
212.jpg, 1479401079.27, 17, 537415.399581, 537415.399581, 543.137699442, 14.6276994418, 0.0311576128745, -0.00460263946509, 0.337156548784
213.jpg, 1479401079.52, 17, 537415.407849, 537415.407849, 543.141867497, 11.8978523562, 0.0311986001066, -0.00459870543018, 0.337190970776
214.jpg, 1479401079.68, 17, 537415.414984, 537415.414984, 543.14347908, 9.54010560499, 0.0312296386548, -0.00460367247682, 0.337212084517
215.jpg, 1479401079.82, 17, 537415.420842, 537415.420842, 543.144802099, 7.60452882512, 0.0312551194701, -0.00460775063111, 0.337229417589
216.jpg, 1479401079.98, 17, 537415.428099, 537415.428099, 543.146441254, 5.20644568841, 0.0312866888327, -0.00461280387354, 0.337250892258
217.jpg, 1479401080.14, 17, 537415.434835, 537415.434835, 543.147962541, 2.98080279084, 0.0313159880238, -0.00461749435633, 0.337270822595
218.jpg, 1479401080.28, 17, 537415.441021, 537415.441021, 543.14935981, 0.936598249187, 0.031342898611, -0.00462180297709, 0.337289128054
219.jpg, 1479401080.52, 17, 537415.452575, 537415.452575, 543.15, 0.0, 0.0300840078605, 0.00200615424766, 0.468638793091
220.jpg, 1479401081.94, 17, 537415.481659, 537415.481659, 543.148753675, -0.0012463251522, 0.0297362668685, 0.00263617570812, 0.470761325962
221.jpg, 1479401082.29, 17, 537415.513188, 537415.513188, 543.149059078, -0.000940921658986, 0.0289702809156, 0.00298570091333, 0.471022864174
222.jpg, 1479401082.78, 17, 537415.563965, 537415.563965, 543.172649191, 0.0226491907398, 0.0293171100183, 0.0036392807825, 0.470286473049
223.jpg, 1479401083.22, 17, 537415.599499, 537415.599499, 543.200818887, 0.0508188874139, 0.028821597266, 0.00395758824542, 0.470242383223
224.jpg, 1479401083.61, 17, 537415.61636, 537415.61636, 543.22, 0.07, 0.0279838211782, 0.00472925424417, 0.469640441893
225.jpg, 1479401083.95, 17, 537415.631708, 537415.631708, 543.231671945, 0.0816719453183, 0.0266591707883, 0.0054001115549, 0.469333907853
226.jpg, 1479401084.34, 17, 537415.641118, 537415.641118, 543.246826503, 0.096826502526, 0.0242566293091, 0.00678516322576, 0.468580588344
227.jpg, 1479401084.77, 17, 537415.647924, 537415.647924, 543.321182329, 0.171182328558, 0.0144039407907, 0.00757864362986, 0.46776932763
228.jpg, 1479401085.15, 17, 537415.647869, 537415.647869, 543.36110216, 0.211102160286, 0.00168870028011, 0.00992865047141, 0.467729597892
229.jpg, 1479401085.55, 17, 537415.647776, 537415.647776, 543.399872223, 0.249872222536, 0.0202475924886, 0.0102746693293, 0.468490610463
230.jpg, 1479401086.04, 17, 537415.656278, 537415.656278, 543.552364499, 0.402364499056, -0.0340296923012, 0.0112076019095, 0.472621679794
231.jpg, 1479401086.45, 17, 537415.659066, 537415.659066, 543.649883946, 0.499883945632, 0.00743743133055, 0.0134910127342, 0.458044298295
232.jpg, 1479401086.87, 17, 537415.685578, 537415.685578, 543.902198956, 0.752198955677, 0.0250797622186, -0.00940895966019, 0.466627310157
233.jpg, 1479401087.45, 17, 537415.728096, 537415.728096, 544.463053807, 1.31305380721, -0.00589358234728, -0.00218673638543, 0.462096523923
234.jpg, 1479401088.22, 17, 537415.765456, 537415.765456, 545.253690022, 2.10369002194, 0.0370964023899, -0.00734926855004, 0.455339874747
235.jpg, 1479401089.15, 17, 537415.756384, 537415.756384, 546.121419642, 2.97141964189, 0.00212558825943, -0.00379507429566, 0.456773123506
236.jpg, 1479401090.23, 17, 537415.738102, 537415.738102, 546.65123509, 3.50123509006, 0.138794652935, -0.0515217626854, 0.450052974841
237.jpg, 1479401091.12, 17, 537415.80964, 537415.80964, 547.073202175, 3.92320217498, 0.0609257409878, -0.056002190319, 0.433799530096
238.jpg, 1479401092.11, 17, 537416.003747, 537416.003747, 547.733893815, 4.58389381485, 0.0439735493048, 0.160620556947, 0.21330026386
239.jpg, 1479401093.21, 17, 537418.158114, 537418.158114, 547.971980118, 4.82198011798, 0.0950442312063, 0.150843843476, 0.152316322684
240.jpg, 1479401094.19, 17, 537421.072685, 537421.072685, 548.242254589, 5.09225458941, 0.117469828058, 0.0983804504866, 0.162323303894
241.jpg, 1479401095.09, 17, 537424.002258, 537424.002258, 548.247042709, 5.09704270933, 0.0736742574127, 0.071793126432, 0.172971498961
242.jpg, 1479401095.96, 17, 537426.999856, 537426.999856, 548.264991227, 5.11499122727, 0.0444729262132, 0.0832223499639, 0.156691823108
243.jpg, 1479401096.82, 17, 537430.16627, 537430.16627, 548.245557925, 5.09555792547, 0.0240628144943, 0.0873064356201, 0.145138042002
244.jpg, 1479401097.75, 17, 537433.526555, 537433.526555, 548.176998992, 5.02699899169, 0.0302190666415, 0.092964773922, 0.128047966479
245.jpg, 1479401098.66, 17, 537436.656706, 537436.656706, 548.083047692, 4.93304769176, 0.0378449171442, 0.0760126697614, 0.123434866715
246.jpg, 1479401099.56, 17, 537439.781898, 537439.781898, 547.925272725, 4.77527272511, 0.0330249892317, 0.0546217236189, 0.128768577784
247.jpg, 1479401100.32, 17, 537442.364007, 537442.364007, 547.761168216, 4.61116821595, 0.0543109279802, 0.0363283341622, 0.157961782633
248.jpg, 1479401101.15, 17, 537444.948902, 537444.948902, 547.808594796, 4.65859479613, 0.0458652632233, 0.0917783170138, 0.152048913326
249.jpg, 1479401102.07, 17, 537447.9568, 537447.9568, 548.058265595, 4.90826559544, 0.0648415034721, 0.111600223548, 0.130842309205
250.jpg, 1479401102.92, 17, 537451.07087, 537451.07087, 548.248229005, 5.09822900527, 0.0701567880018, 0.10255112573, 0.131683813298
251.jpg, 1479401103.77, 17, 537454.308225, 537454.308225, 548.204984166, 5.0549841665, 0.0786141908325, 0.0674646732083, 0.144895379669
252.jpg, 1479401104.6, 17, 537457.54111, 537457.54111, 548.307294232, 5.157294232, 0.090327167732, 0.0665729804377, 0.122832428676
253.jpg, 1479401105.35, 17, 537460.412995, 537460.412995, 548.404771572, 5.25477157182, 0.055541392616, 0.0789316114737, 0.123064632925
254.jpg, 1479401105.99, 17, 537462.853489, 537462.853489, 548.355126831, 5.20512683057, 0.0544548987142, 0.0863833866676, 0.117901049102
255.jpg, 1479401106.72, 17, 537465.617512, 537465.617512, 548.240426048, 5.09042604764, 0.0699476136662, 0.0705496751317, 0.121954450682
256.jpg, 1479401107.4, 17, 537468.24149, 537468.24149, 548.082818279, 4.93281827942, 0.0491239340651, 0.0860424047955, 0.133427713647
257.jpg, 1479401108.15, 17, 537470.959632, 537470.959632, 547.950772532, 4.80077253158, 0.0740909120288, 0.0419229124408, 0.134697279789
258.jpg, 1479401108.93, 17, 537473.584802, 537473.584802, 547.860911251, 4.71091125146, 0.0763173422323, 0.0541803511539, 0.155336593781
259.jpg, 1479401109.88, 17, 537476.730587, 537476.730587, 547.84, 4.69, 0.0740766982652, 0.0852652378171, 0.174860412289
260.jpg, 1479401110.6, 17, 537479.325546, 537479.325546, 547.973865405, 4.82386540464, 0.0532104236395, 0.0893344176545, 0.165973004452
261.jpg, 1479401111.53, 17, 537482.671136, 537482.671136, 548.295669379, 5.14566937865, 0.0715264051255, 0.0700118444388, 0.154993147498
262.jpg, 1479401112.29, 17, 537485.528153, 537485.528153, 548.496845428, 5.34684542768, 0.0666137561557, 0.0456933718542, 0.14740373364
263.jpg, 1479401113.06, 17, 537488.325568, 537488.325568, 548.604179703, 5.45417970297, 0.0649147334601, 0.0338235475598, 0.128433899883
264.jpg, 1479401113.92, 17, 537491.3044, 537491.3044, 548.543383363, 5.39338336327, 0.0658393986655, 0.0799240866434, 0.107050995892
265.jpg, 1479401114.75, 17, 537494.344294, 537494.344294, 548.292102783, 5.14210278337, 0.053256949729, 0.101286868711, 0.121668441527
266.jpg, 1479401115.59, 17, 537497.481101, 537497.481101, 548.207468153, 5.0574681531, 0.0605854097428, 0.0703078439369, 0.110430123196
267.jpg, 1479401116.42, 17, 537500.67027, 537500.67027, 548.015421424, 4.86542142378, 0.0696490227135, 0.0527806968951, 0.131074496717
268.jpg, 1479401117.18, 17, 537503.284955, 537503.284955, 547.820454404, 4.67045440375, 0.1049550611, 0.00872554730033, 0.153808900108
269.jpg, 1479401118.13, 17, 537506.03116, 537506.03116, 547.630386131, 4.4803861311, 0.0982286645064, -0.00751750235106, 0.172053959902
270.jpg, 1479401118.89, 17, 537507.677915, 537507.677915, 547.562326471, 4.41232647121, 0.0528025274679, -0.142023052752, 0.178350422869
271.jpg, 1479401119.76, 17, 537508.513148, 537508.513148, 547.648682118, 4.49868211831, 0.0653646191171, -0.116062941327, 0.144941249962
272.jpg, 1479401120.52, 17, 537508.500772, 537508.500772, 547.759892392, 4.60989239151, 0.0457067997008, -0.140578010787, 0.127925670999
273.jpg, 1479401121.28, 17, 537507.823883, 537507.823883, 547.905677701, 4.75567770119, 0.0451516168714, -0.162447854876, 0.112690247685
274.jpg, 1479401122.21, 17, 537505.951735, 537505.951735, 548.016513098, 4.8665130976, 0.0482904132439, -0.175189017104, 0.109908479225
275.jpg, 1479401122.98, 17, 537503.662567, 537503.662567, 548.106828902, 4.95682890223, 0.0366573761494, -0.160586607635, 0.145195217385
276.jpg, 1479401123.88, 17, 537500.473434, 537500.473434, 548.224028644, 5.07402864416, 0.0599895050777, -0.149281115012, 0.167362541296
277.jpg, 1479401124.65, 17, 537497.433372, 537497.433372, 548.172116832, 5.02211683174, 0.0627642959395, -0.100310250118, 0.165866446612
278.jpg, 1479401125.46, 17, 537494.057081, 537494.057081, 548.08551608, 4.93551608037, 0.0683737926163, -0.107391106452, 0.162974606649
279.jpg, 1479401126.26, 17, 537490.814078, 537490.814078, 547.970636249, 4.82063624899, 0.0969126427486, -0.118562423697, 0.170897995627
280.jpg, 1479401127.07, 17, 537487.391407, 537487.391407, 547.833928103, 4.683928103, 0.0860693896417, -0.107579094068, 0.165118204767
281.jpg, 1479401127.92, 17, 537483.859229, 537483.859229, 547.648893888, 4.49889388812, 0.0926673101244, -0.106766882049, 0.159645937465
282.jpg, 1479401128.82, 17, 537480.129327, 537480.129327, 547.59, 4.44, 0.0805884395988, -0.111915509133, 0.141053223531
283.jpg, 1479401129.58, 17, 537476.975036, 537476.975036, 547.71142068, 4.56142068037, 0.0660772911661, -0.1082716702, 0.149237589155
284.jpg, 1479401130.47, 17, 537473.562046, 537473.562046, 547.91, 4.76, 0.0474491978139, -0.104725925421, 0.152557841452
285.jpg, 1479401131.3, 17, 537469.875369, 537469.875369, 547.875096361, 4.72509636066, 0.0592109016699, -0.109996370106, 0.147216163282
286.jpg, 1479401132.17, 17, 537466.214416, 537466.214416, 547.872928022, 4.72292802248, 0.0598106477757, -0.118551082885, 0.152102298336
287.jpg, 1479401132.84, 17, 537463.374252, 537463.374252, 547.840673917, 4.69067391723, 0.0752039630506, -0.113341928565, 0.137307092909
288.jpg, 1479401133.65, 17, 537460.064954, 537460.064954, 547.85967111, 4.70967110971, 0.0626673003483, -0.103259502551, 0.138954627389
289.jpg, 1479401134.37, 17, 537456.976809, 537456.976809, 547.896367768, 4.7463677681, 0.0720547393069, -0.0932333829028, 0.147299644606
290.jpg, 1479401135.19, 17, 537453.651619, 537453.651619, 547.884005654, 4.73400565448, 0.0566112466543, -0.113218152749, 0.141924667038
291.jpg, 1479401135.88, 17, 537450.780947, 537450.780947, 547.81, 4.66, 0.051540039679, -0.0906040830165, 0.133324803619
292.jpg, 1479401136.52, 17, 537448.104321, 537448.104321, 547.864226547, 4.714226547, 0.0695278782191, -0.0950241232726, 0.143913093222
293.jpg, 1479401137.29, 17, 537444.610835, 537444.610835, 548.04, 4.89, 0.0646317990445, -0.0856677524129, 0.154121101223
294.jpg, 1479401138.15, 17, 537441.095453, 537441.095453, 547.970926508, 4.82092650786, 0.0486467605364, -0.0939267871883, 0.149773877774
295.jpg, 1479401138.96, 17, 537437.690419, 537437.690419, 547.7829366, 4.63293659996, 0.0749788623087, -0.107190320074, 0.137883571103
296.jpg, 1479401139.78, 17, 537434.165156, 537434.165156, 547.871034905, 4.72103490468, 0.06220742186, -0.11671933884, 0.140722352893
297.jpg, 1479401140.61, 17, 537430.452699, 537430.452699, 547.854036375, 4.7040363753, 0.0494265923691, -0.105520900611, 0.138375353116
298.jpg, 1479401141.38, 17, 537426.793712, 537426.793712, 547.971371113, 4.82137111301, 0.0555998411576, -0.101522168379, 0.153557313023
299.jpg, 1479401142.19, 17, 537423.078041, 537423.078041, 548.017466216, 4.86746621592, 0.0550293761114, -0.122230689474, 0.152811931951
300.jpg, 1479401142.98, 17, 537419.67476, 537419.67476, 548.015505191, 4.86550519112, 0.0649799853563, 0.045341514051, 0.152260259786
301.jpg, 1479401143.96, 17, 537416.134901, 537416.134901, 547.941449887, 4.79144988708, 0.0648544785231, -0.0177367608601, 0.159698724223
302.jpg, 1479401144.76, 17, 537414.194861, 537414.194861, 547.667884063, 4.51788406288, 0.0506853058794, 0.173943672374, 0.119241777087
303.jpg, 1479401145.63, 17, 537413.414469, 537413.414469, 547.49, 4.34, 0.102629895582, -0.0534839709102, 0.0742576233668
304.jpg, 1479401146.67, 17, 537412.895037, 537412.895037, 547.619222273, 4.46922227264, 0.0702568663659, 0.058142869404, 0.107140078956
305.jpg, 1479401147.59, 17, 537412.876912, 537412.876912, 547.647144066, 4.49714406621, 0.0650009948837, 0.0309738486411, 0.127887161675
306.jpg, 1479401148.57, 17, 537412.862711, 537412.862711, 548.374903896, 5.22490389622, -0.0032201003519, -0.00867341255379, 0.132721033783
307.jpg, 1479401149.48, 17, 537412.624637, 537412.624637, 548.848323335, 5.6983233353, 0.0258204584928, -0.00279577449635, 0.198563828107
308.jpg, 1479401150.44, 17, 537412.497965, 537412.497965, 548.814613387, 5.66461338676, 0.153685792545, -0.042801222616, 0.264201181563
309.jpg, 1479401151.19, 17, 537412.393967, 537412.393967, 548.079886481, 4.92988648139, 0.129669841159, -0.0349461764518, 0.251473089962
310.jpg, 1479401151.93, 17, 537412.302158, 537412.302158, 547.117888936, 3.96788893598, 0.108662366245, -0.00963296052023, 0.242671330069
311.jpg, 1479401152.66, 17, 537412.32143, 537412.32143, 546.55102805, 3.40102804962, 0.059245798869, 0.00522219618651, 0.273621249721
312.jpg, 1479401153.75, 17, 537412.321436, 537412.321436, 546.11877468, 2.96877468006, 0.119074043476, -0.00487656929059, 0.267673378655
313.jpg, 1479401154.86, 17, 537412.435775, 537412.435775, 545.009972267, 1.85997226655, 0.0882091494957, -0.00799717216906, 0.281442590542
314.jpg, 1479401155.94, 17, 537412.374199, 537412.374199, 544.554780183, 1.40478018251, 0.0356023595944, -0.00219875409389, 0.273809252621
315.jpg, 1479401157.03, 17, 537412.171204, 537412.171204, 544.173365879, 1.02336587941, 0.0825820164697, -0.00791893491916, 0.256998006517
316.jpg, 1479401158.07, 17, 537412.008533, 537412.008533, 544.004722772, 0.854722771788, 0.0308590614142, -0.00961675953301, 0.239273283842
317.jpg, 1479401158.97, 17, 537411.933928, 537411.933928, 543.911028041, 0.761028040503, 0.0343254836762, -0.0084309128153, 0.240475615714
318.jpg, 1479401159.58, 17, 537411.924297, 537411.924297, 543.860060873, 0.710060873123, 0.0353504912632, -0.00912070282976, 0.242531646047
319.jpg, 1479401160.1, 17, 537411.933412, 537411.933412, 543.814865004, 0.664865004207, 0.036356216987, -0.00951691543062, 0.243911464545
320.jpg, 1479401160.6, 17, 537412.074173, 537412.074173, 543.678804825, 0.528804825279, 0.0383897317211, -0.0102937952849, 0.244393768186
321.jpg, 1479401160.99, 17, 537412.113876, 537412.113876, 543.706382839, 0.556382838567, 0.0409303907589, -0.0118253030333, 0.245389521294
322.jpg, 1479401161.41, 17, 537412.109922, 537412.109922, 543.73943254, 0.589432540331, 0.0436860002304, -0.01341163191, 0.24619901915
323.jpg, 1479401161.84, 17, 537412.120783, 537412.120783, 543.762277665, 0.612277665268, 0.0459029239805, -0.0149737305826, 0.247757598234
324.jpg, 1479401162.28, 17, 537412.161222, 537412.161222, 543.793817565, 0.643817564807, 0.047444773583, -0.0163381678112, 0.248812469709
325.jpg, 1479401162.74, 17, 537412.214879, 537412.214879, 543.816061571, 0.66606157086, 0.0482644017407, -0.0172494353903, 0.250063918947
326.jpg, 1479401163.12, 17, 537412.280434, 537412.280434, 543.81, 0.66, 0.0489723412728, -0.0179449854659, 0.251359211927
327.jpg, 1479401163.62, 17, 537412.296295, 537412.296295, 543.780426766, 0.630426766219, 0.049081202836, -0.0187638787448, 0.253195411209
328.jpg, 1479401163.99, 17, 537412.32845, 537412.32845, 543.77, 0.62, 0.0488457796779, -0.0191765572506, 0.254410995905
329.jpg, 1479401164.43, 17, 537412.384787, 537412.384787, 543.748759514, 0.59875951424, 0.0481959729218, -0.019562138834, 0.255961879988
330.jpg, 1479401164.85, 17, 537412.402444, 537412.402444, 543.74, 0.59, 0.0474284958672, -0.0198634583938, 0.257390194547
331.jpg, 1479401165.24, 17, 537412.413794, 537412.413794, 543.717226227, 0.567226226781, 0.046519696808, -0.020083934023, 0.258715761763
332.jpg, 1479401165.62, 17, 537412.448568, 537412.448568, 543.698245404, 0.548245403588, 0.0457710518924, -0.0200799080779, 0.259984494746
333.jpg, 1479401166.05, 17, 537412.466016, 537412.466016, 543.666791224, 0.516791223526, 0.0449366934801, -0.0201909120744, 0.261215510245
334.jpg, 1479401166.46, 17, 537412.484005, 537412.484005, 543.647974398, 0.497974397717, 0.0441901844097, -0.0202429084856, 0.262513525673
335.jpg, 1479401166.87, 17, 537412.516873, 537412.516873, 543.64, 0.49, 0.0435834666546, -0.0203136206289, 0.263692296886
336.jpg, 1479401167.36, 17, 537412.58729, 537412.58729, 543.65, 0.5, 0.0427127398013, -0.0200786505278, 0.264705522029
337.jpg, 1479401167.77, 17, 537412.631066, 537412.631066, 543.65, 0.5, 0.0420612187946, -0.0197460361152, 0.265454314817
338.jpg, 1479401168.17, 17, 537412.642011, 537412.642011, 543.658239058, 0.508239058235, 0.0415400360492, -0.0195528863639, 0.266281248149
339.jpg, 1479401168.59, 17, 537412.66138, 537412.66138, 543.679067699, 0.529067698808, 0.0409862718276, -0.0193450091612, 0.267145871879
340.jpg, 1479401169.02, 17, 537412.642476, 537412.642476, 543.680524176, 0.530524176447, 0.040747155853, -0.0192195429789, 0.268202155842
341.jpg, 1479401169.42, 17, 537412.650897, 537412.650897, 543.691173624, 0.541173624065, 0.0403182317809, -0.0191791712554, 0.269148620593
342.jpg, 1479401169.93, 17, 537412.655739, 537412.655739, 543.7, 0.55, 0.0401936464615, -0.019267790306, 0.270222374923
343.jpg, 1479401170.31, 17, 537412.659883, 537412.659883, 543.694733894, 0.544733894066, 0.0399324449952, -0.0192089755901, 0.271031041814
344.jpg, 1479401170.72, 17, 537412.673433, 537412.673433, 543.715239158, 0.565239157916, 0.0396048169338, -0.0193194157415, 0.271708969496
345.jpg, 1479401171.1, 17, 537412.673157, 537412.673157, 543.72, 0.57, 0.0392793681221, -0.0192796834341, 0.272431395582
346.jpg, 1479401171.49, 17, 537412.659938, 537412.659938, 543.713972629, 0.563972629449, 0.039166866643, -0.0194755017415, 0.273367021741
347.jpg, 1479401172.0, 17, 537412.627743, 537412.627743, 543.748766618, 0.598766617914, 0.0391016050764, -0.0197489533182, 0.274373861737
348.jpg, 1479401172.39, 17, 537412.615585, 537412.615585, 543.76, 0.61, 0.0387174980039, -0.0199256404035, 0.275112470558
349.jpg, 1479401172.83, 17, 537412.597573, 537412.597573, 543.780349531, 0.630349530853, 0.0386052559934, -0.0201690486833, 0.27590832472
350.jpg, 1479401173.21, 17, 537412.606295, 537412.606295, 543.780206441, 0.630206441401, 0.0385098106532, -0.0201141147778, 0.276479388328
351.jpg, 1479401173.61, 17, 537412.623962, 537412.623962, 543.779548064, 0.629548064456, 0.038106026566, -0.0200061529353, 0.277695728165
352.jpg, 1479401174.06, 17, 537412.60671, 537412.60671, 543.77, 0.62, 0.037741813853, -0.0199235391721, 0.278459147873
353.jpg, 1479401174.56, 17, 537412.567433, 537412.567433, 543.7771444, 0.627144399708, 0.0375178598323, -0.0197895916053, 0.279156158998
354.jpg, 1479401174.96, 17, 537412.580036, 537412.580036, 543.787500438, 0.637500437863, 0.0375069079673, -0.019761383367, 0.279697237693
355.jpg, 1479401175.42, 17, 537412.642481, 537412.642481, 543.79, 0.64, 0.0371340695324, -0.0196559652443, 0.280392727871
356.jpg, 1479401175.82, 17, 537412.669083, 537412.669083, 543.8, 0.65, 0.0367610543434, -0.0194258019817, 0.281046940073
357.jpg, 1479401176.28, 17, 537412.678035, 537412.678035, 543.79, 0.64, 0.036367490286, -0.0193286856488, 0.281964140005
358.jpg, 1479401176.7, 17, 537412.672356, 537412.672356, 543.77638406, 0.626384059665, 0.036296221096, -0.019055123968, 0.282706552998
359.jpg, 1479401177.12, 17, 537412.704652, 537412.704652, 543.76, 0.61, 0.0361208440155, -0.0188534700319, 0.28363955179
360.jpg, 1479401177.52, 17, 537412.695946, 537412.695946, 543.76, 0.61, 0.0359741619471, -0.018573747601, 0.284076229143
361.jpg, 1479401177.94, 17, 537412.696148, 537412.696148, 543.754196054, 0.604196054436, 0.0355227323715, -0.0182628928858, 0.284535307158
362.jpg, 1479401178.33, 17, 537412.709596, 537412.709596, 543.744874919, 0.594874918825, 0.0351540017197, -0.018057236756, 0.285066968886
363.jpg, 1479401178.74, 17, 537412.718654, 537412.718654, 543.74, 0.59, 0.0349006979522, -0.0179357400128, 0.28543501754
364.jpg, 1479401179.13, 17, 537412.708853, 537412.708853, 543.73, 0.58, 0.0347371062088, -0.0179351288024, 0.285804201055
365.jpg, 1479401179.62, 17, 537412.730541, 537412.730541, 543.73, 0.58, 0.0348924660753, -0.01774602064, 0.285990784928
366.jpg, 1479401180.0, 17, 537412.714764, 537412.714764, 543.758633938, 0.608633938495, 0.0347990119683, -0.0175983779572, 0.285853558743
367.jpg, 1479401180.44, 17, 537412.685879, 537412.685879, 543.780507135, 0.630507135016, 0.0349415737045, -0.017381442725, 0.285826569251
368.jpg, 1479401180.84, 17, 537412.650456, 537412.650456, 543.790869052, 0.640869051762, 0.0349826728006, -0.017055875149, 0.285836290212
369.jpg, 1479401181.2, 17, 537412.642307, 537412.642307, 543.8, 0.65, 0.0349554849544, -0.0170442224455, 0.285945062148
370.jpg, 1479401181.65, 17, 537412.652212, 537412.652212, 543.801746361, 0.651746360852, 0.0347958464355, -0.0172319767139, 0.286326739172
371.jpg, 1479401182.11, 17, 537412.664289, 537412.664289, 543.81, 0.66, 0.034493072259, -0.0170432632763, 0.286467214571
372.jpg, 1479401182.56, 17, 537412.669375, 537412.669375, 543.81, 0.66, 0.0343098580799, -0.0174122159235, 0.286674443806
373.jpg, 1479401182.91, 17, 537412.643844, 537412.643844, 543.808713255, 0.658713255211, 0.0340683452292, -0.0175371829653, 0.286945218418
374.jpg, 1479401183.38, 17, 537412.610811, 537412.610811, 543.83, 0.68, 0.0339119004902, -0.0175805155757, 0.286867034354
375.jpg, 1479401183.74, 17, 537412.598239, 537412.598239, 543.834054629, 0.684054629301, 0.0336571506089, -0.0178066413143, 0.287028933523
376.jpg, 1479401184.19, 17, 537412.607154, 537412.607154, 543.821469283, 0.671469283211, 0.0331111712242, -0.0179077761059, 0.287394592468
377.jpg, 1479401184.66, 17, 537412.580448, 537412.580448, 543.828346042, 0.678346042326, 0.0328587866509, -0.0180155052333, 0.287380687555
378.jpg, 1479401185.05, 17, 537412.598531, 537412.598531, 543.81, 0.66, 0.0326447928749, -0.0182303884293, 0.287806565225
379.jpg, 1479401185.47, 17, 537412.589602, 537412.589602, 543.8, 0.65, 0.0325447752631, -0.0183688561645, 0.287924907722
380.jpg, 1479401185.88, 17, 537412.593687, 537412.593687, 543.82, 0.67, 0.0324042504237, -0.01868114505, 0.287660355507
381.jpg, 1479401186.26, 17, 537412.616346, 537412.616346, 543.83, 0.68, 0.0323058150822, -0.0190054629896, 0.28755722922
382.jpg, 1479401186.78, 17, 537412.60745, 537412.60745, 543.814858065, 0.664858065304, 0.0320348635513, -0.0192203370186, 0.287733663716
383.jpg, 1479401187.16, 17, 537412.616275, 537412.616275, 543.817971123, 0.667971122687, 0.0320354721816, -0.0193410256377, 0.28770334072
384.jpg, 1479401187.61, 17, 537412.616177, 537412.616177, 543.83, 0.68, 0.0315252247082, -0.0193547826862, 0.287528199704
385.jpg, 1479401188.05, 17, 537412.661749, 537412.661749, 543.84, 0.69, 0.0314255911246, -0.019258526069, 0.28743575641
386.jpg, 1479401188.45, 17, 537412.668429, 537412.668429, 543.85, 0.7, 0.0313710920454, -0.0191343407593, 0.287032058906
387.jpg, 1479401188.86, 17, 537412.658675, 537412.658675, 543.842112835, 0.692112834638, 0.031227544415, -0.0191218756621, 0.286838267931
388.jpg, 1479401189.29, 17, 537412.642942, 537412.642942, 543.85, 0.7, 0.031067368491, -0.019062988846, 0.286682137445
389.jpg, 1479401189.7, 17, 537412.651889, 537412.651889, 543.84668351, 0.696683509884, 0.030949908632, -0.0189776719713, 0.28658958876
390.jpg, 1479401190.11, 17, 537412.668155, 537412.668155, 543.845865668, 0.695865668312, 0.0307374090312, -0.0187821820525, 0.286364447506
391.jpg, 1479401190.51, 17, 537412.674916, 537412.674916, 543.83, 0.68, 0.0306282071647, -0.0187273392206, 0.286137949335
392.jpg, 1479401190.91, 17, 537412.678666, 537412.678666, 543.82, 0.67, 0.0303504694969, -0.0186623240832, 0.285896790736
393.jpg, 1479401191.32, 17, 537412.704896, 537412.704896, 543.83, 0.68, 0.0302513113376, -0.0185388575247, 0.285417309155
394.jpg, 1479401191.79, 17, 537412.746849, 537412.746849, 543.84, 0.69, 0.0303190009227, -0.0185010259334, 0.284901659101
